,TP,assignee_id
497,141.0,org_ImSYXLR7gBgU7Hh7SuWk
498,199.0,org_a7VbClxNF41eQZWhfwP2
499,1.0,org_2PVJg3lo9bODQZVxz7h0
500,2.0,org_RhKei8toS2quvnXQznRE
501,1.0,org_OaLlS7AlkVqwq99s02Um
502,251.0,org_f1X6FGxBBD4D1PSxGDRb
503,118.0,org_3UoO79wjtInZe7HujeDi
504,2.0,org_aITcWsJj0rcfBQS6g1Tq
505,4.0,org_TQS6mSHKFWbWFtGFfAO5
506,9.0,org_OSLnxL72gKkoFeYWXDzM
507,1.0,org_cG9nbNt8LGmlW8DewsFc
508,47.0,org_MHxJAm3jPNshYAuxt5sE
509,84.0,org_I13GfbAq72YLtso9EBbg
510,15.0,org_75fM6IX5T7b7ThQsyXxE
511,7.0,org_yXHLjGCMycvQCIdqISou
512,13.0,org_xUCFvVldFoSqaOuJ96KU
513,9.0,org_Wup4WRFK5XQHD8C1OO50
514,4.0,org_GmnbwMtZlPkwzeaGgygH
515,18.0,org_0a1bqwsZ9tk5o1VMedeq
516,2.0,org_0TsoBqVq1TrpDoIGuiga
517,16.0,org_kHxj99jSn3LSCPhJbbRx
518,8.0,org_q4ftyJq47PceHHtlMRAN
519,124.0,org_00xjgpECRJWmb7tZVl58
520,165.0,org_cAm0MGMqxwt7i6bz76Fh
521,2.0,org_vbjsB2jJBRtXWEJyh2oj
522,11.0,org_8FKTEMPwuzFLvZxRYuLw
523,3.0,org_8lUy6AZNk5DUp7zEyQLQ
524,8.0,org_WlLTyBfNVfWdeCjeC3av
525,10.0,org_tL5XdMUHZVtvBuk53dSz
526,6.0,org_M9Y8sIWRUt8UR1hzwyvR
527,1.0,org_Mre6QPFJ4XFJzNYk0Am2
528,1.0,org_4WJwtuZLlQkrMXNFVNjf
529,1.0,org_OcHt0cdLS8K4j7CzXrNN
530,2.0,org_3yS5VxXQzkc6BhX5hefQ
531,4.0,org_nYwi7ODg3MusYL8hmQdq
532,2.0,org_j95ccusG3nvjyve8X77N
533,3.0,org_APxhD4FWWAaYFCQNJGN4
534,1.0,org_WqU3iwzWb5bzJ9iKZ6dZ
535,11.0,org_4vBj8Y4H0R47y2sSCQxC
536,2.0,org_Qf5wJQmioW5VJEG6j7uG
537,43.0,org_2kon8LUb63ElXJmon7Yu
538,43.0,org_h6wYEih80gH7ybgmvWfW
539,1.0,org_vecopjuus55nJbpW0r0i
540,2.0,org_jgwbrG7zP7JGCPwGloBz
541,4.0,org_aRSerMnNMiVVelvHjRQc
542,11.0,org_PlfEpL1JwpAp8KGTk7mh
543,68.0,org_qiAyjwV8fHQeGTeyxF8B
544,9.0,org_WXHVr3L63RAenxDhbzEu
545,2.0,org_3iwO3nM8aAXCtAS6CT6g
546,1.0,org_NhKauzFj5sPh0nFkI37T
547,7.0,org_hVh6FZ8VbBd4KfAZiRDA
548,1.0,org_p8AayyGNXRzdfXIO8Jwb
549,16.0,org_DG3ID7pQCU8yc6Xt0mls
550,38.0,org_Yz9bWvpGkI73tv5UM0iN
551,3.0,org_SKU771EpKYNMPGX2JSOZ
552,28.0,org_tjpqD63dWYu0lQu6kw6u
553,8.0,org_0IcgbUkdHqz7sIIlOhS9
554,2.0,org_CqMfohZKlUPXUzw2snsB
555,94.0,org_HGL4RwYZHETs4wElYJDq
556,10.0,org_Ozckd5x9uxQjcNkS45WQ
557,23.0,org_6fJJ7rlMC6Jca51LR1Av
558,8.0,org_gwgsLKTSJMsgHqaVX29O
559,1.0,org_rdPO0FPY85GTbxU4nxG9
560,4.0,org_Te6vxubMGJt02gLIorXP
561,9.0,org_TBeNGgNthUTOPheU23ZX
562,4.0,org_C64d9XrWPzX3KBPgFMHh
563,2.0,org_y0GLSvfWy3hOjCSH459w
564,1.0,org_ouQiyRI2bOXhB9jl3EGd
565,1.0,org_I4dKRi8qhHCJPa1z71uH
566,19.0,org_0PatcWWLiyJtyh61TAtR
567,2.0,org_BFI0hLPRwCOgWE5iYn0Q
568,33.0,org_sgtkRt5xJ4mWT7psYppf
569,141.0,org_HAHMaFfQUsCY4ljkZ7Po
570,4.0,org_406w8pK4wdaCmOtw8rIB
571,4.0,org_lp31gFL18OLwPU1kZSlU
572,1.0,org_MnJhDwQOS3Xy2ADFxk0f
573,165.0,org_91eATIr2P9SEwFfdIrSx
574,11.0,org_YuVPKZpN88HToUeyWXa6
575,2.0,org_HzACP82ih0tnBA5G9D5W
576,6.0,org_ggAEZqetSRrdI6hf1Ipa
577,2.0,org_dV7F8q0yhJFtoTRs26GC
578,1.0,org_DjiM7Sg8djrkMhtYce4x
579,3.0,org_IW3qjRshVO0JRFeLAjIR
580,2.0,org_QDYQqbXLgcwY6dhXX2gb
581,3.0,org_VF4P7Wz04IS3t8OulwxJ
582,5.0,org_SkwVLrnJORUb7izvManO
583,15.0,org_mTUcmxnBrPcIETKgbzC0
584,32.0,org_RMZfybnO6cpCWGEPpEUI
585,1.0,org_m9Qb1wFV27eMb5Bl3Scw
586,50.0,org_0IGcirraHSyvJIhkwx0L
587,56.0,org_qKzQLA9i3aiew8Vfo6Tb
588,2.0,org_mcFyjXr7i7Z4ld0UK4c7
589,5.0,org_GR4jfQ4j2iKiqkp5s8BD
590,4.0,org_uCMNNRKBpKDrehULlSgg
591,7.0,org_DK6a9lwZjjgutL1uRBMB
592,7.0,org_l5bLgeTVW5h8LmkVtfZN
593,3.0,org_ocfHSGd8FyOxf0xPvFv4
594,2.0,org_Q9PQRRCE6rmoVhQoodjc
595,15.0,org_4ZAX3ei2LMp4D3qJL227
596,3.0,org_WOmau4uehIi9za0duR7L
597,13.0,org_ng3FRoMNGyVnr8cT10YE
598,18.0,org_TGb8hop90BFshqsch4c8
599,2.0,org_rhbFs4DW52WaQXaDAl9N
600,1.0,org_EDJGeKy0Qfhry2NL0L2W
601,46.0,org_RHdth6ld2rTjbLWeVCpG
602,52.0,org_vvYgSCZIrnSgzRSOCmfW
603,16.0,org_U7FHufvwCi0whtd3QSTq
604,2.0,org_z1k7l4Pomye84rNal957
605,9.0,org_RYuVvGIThb4LI5sQ54yW
606,2.0,org_wwQd2NFtDKsHJNDieJA8
607,2.0,org_HoI4lhUkHiXucymo7QfQ
608,5.0,org_nEvOFvyOWhkYelLYYvoR
609,10.0,org_Jl4cDEvErRixtY4qcNOm
610,18.0,org_H6osOOQfvsxlYWeOkB8h
611,2.0,org_wEbK34cODbERYEGHifPP
612,113.0,org_KnhOWOzKJqz28MzVkz6q
613,9.0,org_hQe2rH9BKRLaJbZPMdU0
614,9.0,org_neJhtXMA9dcqQfwo6crk
615,2.0,org_KW2dOJImOxyXqCV29elD
616,2.0,org_WDmzj6xOACGUrCTx6mvp
617,59.0,org_A6h8UgEwTniSQlKreIzu
618,1.0,per_8mk82cQgao0zQVyMhqaj
619,1.0,org_9s7SNLxLvjnPEYgvx43z
620,1.0,org_q8XxqeX1A9Nwclct7u68
621,3.0,org_1QZ4j7scQVOTFUbWZiv6
622,1.0,org_YvOJZFU2B6Bjg9rKiGLP
623,3.0,org_H3eVZQ1HtcfSfZQntboK
624,1.0,org_C6ze1aDt3xSvZ9UVSrmU
625,1.0,org_ECTDfHFIWyokbKyLIiOu
626,8.0,org_M1v2Azt1dsGAOjhp3CrE
627,1.0,org_vuYS1f4Kid8CJKpbl75F
628,4.0,org_df35vIagJfUjxVjp5yzb
629,32.0,org_4JSMehpoa1w8Oz1oYmlu
630,6.0,org_YDjDTZYe327tasZHhWqf
631,1.0,org_VUKazcBjQd9vjU3TtOAI
632,1.0,org_UsW5PnWMeSXUrV7VL398
633,59.0,org_enGHCCiC2SjTKSjR8MIE
634,1.0,org_inTzlwB30BznEzEjB53b
635,5.0,org_xWcO6bnbUF5THSIJ6CZc
636,1.0,org_XnJuhakagPtZAnf2G6xM
637,1.0,org_P5fMaLV3dzapoVkiVD3T
638,2.0,org_1cniZJG6U9WoJdRUFyih
639,1.0,org_i1OfehXdHNanMtXrc0O9
640,1.0,org_whIGfiJUzHvb4Hdcki6R
641,1.0,org_DJSdWvz9BQfichpQtVkc
642,45.0,org_z4BHkrARh0dsJhysySZd
643,4.0,org_usm43Bm1QMDu20sXYbMe
644,136.0,org_jVku1505Qx0YdwEMNhnB
645,1.0,org_DIqjl7IBcS95wLg5G4RY
646,8.0,org_5ADp2wmMUGDQyNIG1iQK
647,3.0,org_NH5h1RpK5ngGlfkYNGvn
648,1.0,org_on9h7nnKVbtbljkOhgMa
649,3.0,org_pUYWZfYZOttPodFWhMC0
650,3.0,org_yQlq4daFgi5H9eCprGhx
651,3.0,org_ztAxC5b87d0eLwF29LYk
652,11.0,org_HJn7eqqWsEb5MCRvo8dC
653,14.0,org_5d4QC4W81dxSn7ecvtOK
654,14.0,org_ufcNmh6qwriubsJff7iN
655,7.0,org_OnLti790RMDno0ZJEJOc
656,2.0,org_taveom3ELSMKTvTsfT1s
657,1.0,org_zpnuPlzZrrIzAnNfzeh5
658,12.0,org_rSoqzlfCYmHNIl83Crp5
659,3.0,org_S04jNjh86x1icdC6v6Gv
660,2.0,org_zrRGfZNIbPxiQ64nzPq4
661,3.0,org_wB73Wv8uDuGtx37yh7dF
662,1.0,org_PnVOoszjHVScKS45o3qK
663,25.0,org_BfvUjpqMS020Mqd5CuTv
664,1.0,org_3R3QRYZyE8UrDly9pps0
665,1.0,org_bVg9Htuv0BhaIVjHYSMP
666,1.0,org_RvA7Hxmn2SWD2LOsQllN
667,1.0,org_fQZLpTda6D8J3DePJOi6
668,1.0,org_4cqBgzDFV9WZoZTNvrhg
669,3.0,org_mw1MaAS6Nqcjk2hzButW
670,30.0,org_2FPBFSC4vxrcXHlVPmrY
671,24.0,org_x4R899BFut5Q6jark5K1
672,3.0,org_XRQemG2dgTArpepFN5Y0
673,31.0,org_zIlP2qQq1tgtUwPuMPSK
674,25.0,org_ZOoUhZhxyKzUt7Z9glYy
675,5.0,org_7jjKWeIrdDPqdGjPgKsR
676,2.0,org_Gk3eCwW1j8qXNfFccmR1
677,76.0,org_YwNfl0xsEUk5KZBlcz3u
678,52.0,org_A84l2lhNs9cbmc4goSaf
679,1.0,org_waFx52nwowJnHqgvdItn
680,82.0,org_VlpFCAQtEUuW0lcpQP8r
681,171.0,org_KxZ3HTRr4pbxzJ4RHkWn
682,20.0,org_7ps8NSrKSAgRThWFeFSr
683,4.0,org_JmZlc0vXfJWrDMSGtNYu
684,13.0,org_Sz68mxAmCub6l4vksBZz
685,1.0,org_kPMURyy2Y7AxlKKy0LOI
686,5.0,org_6we4XtiIADbjGCPGhCiN
687,8.0,org_z3K2vFWooxiLz2cH7gDk
688,2.0,org_1JQzSsnsV85LRieUKyj3
689,8.0,org_lPbRwOgqD6kFwu39X49T
690,2.0,org_wub3VpOmECcZIGIXUMQE
691,1.0,org_mlCs5KBL7mDsxFCGdEv7
692,1.0,org_RhzpPZDmvcLX7sFKhZ0N
693,2.0,org_Ubvqay1nGiMyiDz0PQiU
694,11.0,org_5QCqH5cF2BpVVhQpzqeC
695,1.0,org_JZq7SeM0Gl8FyARmaQ4L
696,7.0,org_ZR58UvSjbNYZKFyv4hwf
697,1.0,org_IUYeDBUuiGSsg9JSz9cm
698,8.0,org_DxlAw2sgIbFN49vnuQn8
699,1.0,org_znKEBbbiL9dVUgnxbMnt
700,15.0,org_wi4BqPFNpy7C1IVWZ3Dm
701,3.0,org_xL5pSRmE3cgym1wYVNqw
702,18.0,org_gs54Bbfx8r1nhMaMUCy3
703,6.0,org_q7zWVqXjLWNXXAyILdBa
704,3.0,org_qTtLUgYSv046EjyGnrDt
705,20.0,org_9IMq4lVH43ghf2WkB6on
706,1.0,org_NoHh3msm92PTCxquM8bi
707,8.0,org_iniLfU87McJJQWax18WG
708,2.0,org_3nu5YJX5QHQN77InNIQN
709,3.0,org_COQKyhYY0aR9uhx0mrha
710,3.0,org_IPhhdBuuTaR6LAZWz0VS
711,1.0,org_chLSaCLBFcmW7frd7RIm
712,1.0,per_c3Or0CCNKDKRmwVl25AG
713,5.0,org_ItBkmP9ebgI7TgCL0E5m
714,14.0,org_7pVd1R6ZEkF7JXYGHk75
715,2.0,org_ircAlYpwhv85fjoSzMkc
716,2.0,org_ybM1c5gacSGjoTg0robr
717,2.0,org_llyM4kaPHWtao3YSljQ9
718,3.0,org_yS3pKSsauM0pafrbrkR3
719,2.0,org_8Ss944mMLHRpBQywljz6
720,21.0,org_oKAnHmbkbgmaLvf2hhDV
721,13.0,org_HJwdtDUW61l8PG1X18WS
722,20.0,org_CwcUebL0xG95Ed18RpVa
723,16.0,org_Zocn7qfurDe2fie90R1m
724,94.0,org_GKJIUy9f2Hl6Gi7aYXRQ
725,5.0,org_j8Qb6TfDjkR3D9m3eOyK
726,11.0,org_vL79YmsFrI4eA4Bqniou
727,2.0,org_jPStp6PontbV2S58ErD4
728,5.0,org_MHxPQ5p1XyGQB7sucEOq
729,13.0,org_PPwUvSqStXD0FiGxdCV6
730,3.0,org_fBRo0uLyYShOgs2NPzjt
731,1.0,org_r2bfKWkr6ZckbZL2AY19
732,1.0,org_BiLisHPA2E1BYlV4QSQN
733,1.0,org_tkVPU8Vp3uN8zLgfppJG
734,32.0,org_ELETKGEikM7hpEXKSFyK
735,1.0,org_MUWs0aHrWifHCfQU5rw7
736,2.0,org_oJ7ufrArm9JJhPWVQdqB
737,1.0,org_BxfNkJF6cY0EI5lCY2md
738,3.0,org_FQyLykm3h4UmzWEAhxmQ
739,12.0,org_NL2GHUEaq8eFq6drMRuG
740,1.0,org_PHWglTG4b8T6U3Jh3pY2
741,1.0,org_C8ykLBwd1G0PY8vNHlAE
742,7.0,org_OqylU9wNNZ9UYfIZ5ExP
743,1.0,org_2rHs0tuvhelSYwbZXTTu
744,5.0,org_HUt0Fpt8OLLieRFq8jnJ
745,1.0,org_c0LDbHmZLFuesH7FBiMM
746,1.0,org_g3et9FQEi1nBYLyOey1E
747,13.0,org_FioYAtzmDOwcFdYnANXK
748,3.0,org_ThS6NMy2mOByDsQ46bhM
749,15.0,org_T8c4AQda53rYRqkkp2UV
750,39.0,org_BYeqjlsa0FM2HXSeKGIt
751,1.0,org_I9SbzLUSmSLmZOFK6bGr
752,9.0,org_b8tV7H2PQZGJrvwLhFi0
753,1.0,org_8gStSXwfUcKf6CFgFzO6
754,1.0,per_r8ndnv2qaJepMhzShcNz
755,1.0,org_KXal4flI5gXfMB92ayyb
756,3.0,org_oRjT8gulFUuWEy4Nq8RC
757,8.0,org_JHm8GXH0Lwjjx0llrI8U
758,56.0,org_aQRfq9Melo4y8lYRmGxE
759,1.0,org_j44lEgiZ83GGdtJfhqU9
760,3.0,org_CuIQTnm2T67nwJcVNDgP
761,3.0,org_WQJsNMzNRf3ilsyeubJ9
762,2.0,org_WKsTzcj2eMSDyxjTVtAF
763,1.0,org_ffne7YRASWZ9V41Ys4L8
764,1.0,org_F9Lu0aDLPkiC3ZoIA6fC
765,28.0,org_3T2pshOfiZxqD5mqhbMW
766,1.0,org_GXl97LQKqcR8pJt4LeXJ
767,16.0,org_sD0Q8UjRKOxyCMEFt6ka
768,1.0,org_vL1JMnR7E9DXPEqLfoaV
769,13.0,org_f5hmDl3FFAjRM91FkvcD
770,1.0,org_cegsBd6ovGSB4xNlkvr3
771,5.0,org_orWbvsBqJdWJEYGgkroh
772,1.0,org_wvmMYHu2OytqbwZmFpki
773,1.0,org_Ee7P9wGg0SYgwtxDIED7
774,7.0,org_mLTv4aNgCRf9fS1Xc7RR
775,13.0,org_6WcTZzudZilmbf377qr6
776,7.0,org_qYNzv58M5pSC6eonbkp3
777,57.0,org_pURQ9S4NEXJN3A600jSx
778,1.0,org_TFTF2NYqiFVx7Rz3W2e7
779,4.0,org_oZEGWprPjfR6VSCMRbmt
780,3.0,org_Rx9wXaXR3T0MsFXFg7NJ
781,10.0,org_6Vv7eE0IXBH2zFGVxhQW
782,1.0,org_j3BE9N22aBAV6TLizMFv
783,34.0,org_7wPzc7Mwg4kdoEJU7lGC
784,1.0,org_bRhhNaNFTeprqHIDRZIt
785,1.0,org_ZkFLKeOLJDBYdxmfcv6w
786,2.0,org_N7JXgZeeavz15sPydXAk
787,37.0,org_qHNnDMw9RgEcddTquTo9
788,2.0,org_esMQi4ITa2qCxPH8xX4M
789,38.0,org_Qu2gdFEa6IkfggNMaRTA
790,1.0,org_RivwSS4Iut4AGDI24PD2
791,6.0,org_Sdw4Clge5k5FLlesL936
792,1.0,org_rDM5ilHie9H92Aua6vXr
793,25.0,org_JIk9GP11brkUOJLj84bU
794,62.0,org_m0F2DQaH8gsKMRNXARkF
795,1.0,org_jlWGSKdyPQ639LX9rgDt
796,96.0,org_dBFMoy4ilhDBYsoAtl7R
797,3.0,org_RPi6WowiEEKz8vQybX6h
798,1.0,org_xW4zXXxsRDPBPg4At8E6
799,12.0,org_nSZ7ORIjoa3PayOUrCTe
800,37.0,org_jU3OZsoSCIXICGKjlzzh
801,15.0,org_vvcBn9xjRAbY09NKVNtp
802,1.0,org_Aqb1YgB1HkVtWG99sMaU
803,1.0,org_6sYWAw716uq0RCkLci9L
804,1.0,org_Za0O6b09JrHxqhcKyQ5v
805,53.0,org_cYJzTpkhMFqm1yDyUume
806,8.0,org_rHE1hBtO5LMSAFehBIL9
807,1.0,org_CsL2OikSPTPQiFLKsH1e
808,3.0,org_MJuYpkjXUFoSDzVX8kE0
809,29.0,org_ywwxIhFMsNdX9C0UDXiV
810,41.0,org_Hy7WYz14HoiQdrUoMMnX
811,1.0,org_G40odRtiXxtRwUYVxwSV
812,18.0,org_q91QmxeKIRHodaWigGIw
813,11.0,org_TC5PhsqW0G8ImmjDdLPC
814,1.0,per_K14FbaPbSv1Ut3cxf821
815,3.0,org_w5QLuK62ORXfx9Q85Tml
816,1.0,org_q1lhE48BB4z5e5eMG1IF
817,1.0,org_6KXB1MJltpdwJxqs8lEF
818,15.0,org_0XkmsrDauqD8X7OO7cTf
819,15.0,org_gej9nTuqcpukGy7BR0c8
820,1.0,org_18IrxG3h0lHOguLjvlSM
821,1.0,org_eDoLleawYwp3ZfLoc4U3
822,17.0,org_DbPTDcHTjrsgjKhUmcCo
823,1.0,org_K44jsQx5Uj0xj56XQLYT
824,5.0,org_tG0C8S4dkSN6wY3ZGLU1
825,1.0,org_uMuyJ1WYF200d52iJ8ch
826,1.0,org_AaKSOpj7RKJIuI5jN9bH
827,4.0,org_MPEPqCaePW91G6CjrRHd
828,9.0,org_kcXyOqBKimWfHwaLDutv
829,1.0,org_7b3y6aQ7245a8QcsmlaS
830,1.0,per_gWSVVJTteBx1ogEPHQL2
831,1.0,per_zerJFAPgkB33x3zqr8Bk
832,1.0,org_z8TTSUhakHqdPKkSZLRM
833,39.0,org_Cekqgh63ovCuAON87a7E
834,28.0,org_2AkoylwFRGXe0gvJdRn2
835,2.0,org_v21lPwpoodvpvNNPXGn4
836,1.0,org_s0W1G5zWSbTnfZMwZVWL
837,1.0,org_9oBmcIgOMuRFBdkCla0S
838,1.0,per_dlwI1C7VFIRhMyiYewCA
839,27.0,org_mbLHBfZh5FkXAMTYfmSb
840,15.0,org_WzlQiuiAmKJGvUPM7Wo9
841,1.0,org_1FQMqNaLDs232DEj7VBM
842,4.0,org_ofWebghV3kYXNvfnEtDg
843,2.0,org_njp9mrfbIIHD6TmAF5KE
844,4.0,org_DR4sQCo2d54Ay4F1bWa6
845,1.0,org_9C2YyYBPt1SYafE6bS4L
846,16.0,org_r883TgPaEyXApP9V2U7R
847,6.0,org_puLi5HASa98y3jHgKnRa
848,3.0,org_1QdiynHaSlM1nwFiCFbP
849,1.0,org_JLgZM1rlPhJmTJvhwk7e
850,31.0,org_Q2CUS6OlKl461i0cJ1zA
851,6.0,org_woESbj3jkj9UTBJwunBM
852,3.0,org_5qkBT8MKVljQEvOEOhKD
853,3.0,org_2iFUoqagNctSLVPRsy3Q
854,1.0,org_C9he2y0t0dmSMrvugyaw
855,1.0,org_n1FsRwU21Gpclea8ozSm
856,7.0,org_Ob38BnNS8VFaHcivNyq3
857,8.0,org_V1tX41tdESdgehz5bVKC
858,90.0,org_za0NHagtNOm1U2QvorpE
859,1.0,per_SVdJbvRSJQpA0zjwgfyJ
860,1.0,org_06rQnkPoQi768zd8ZWV8
861,14.0,org_ETd2bn6fZH0zBHvEVyps
862,4.0,org_pPP7kxYdT8YADbR1Wlbh
863,1.0,org_4QQoxmj9diV6NQu0x1ni
864,7.0,org_Bh1tc4fjDP59lXyyLSU1
865,1.0,org_plcqio8aQCknsQQ0pV8d
866,22.0,org_WMBKh6DqUZ3MMVzOnMwy
867,1.0,org_eUuU9ENmpFCucTuyWXDi
868,9.0,org_3cp5iK9wzZ3XjJr2gAuR
869,139.0,org_YE1ma3ImLKtEzCYYVNlI
870,6.0,org_V7ST6ZuNxXBpQgf9xjL9
871,1.0,org_2J15rJzFoalhk88h38Kn
872,3.0,org_BCmTceoA6bgtcr4Oblce
873,2.0,org_t2sRro1TG8Z3woV5A231
874,36.0,org_pGvoiae9lI38Y0gXWv8Y
875,1.0,org_NE7ilJBIkQWnAJIoI5IK
876,131.0,org_x75B3nlfaHUj6lg7F2P8
877,11.0,org_GPOO14WAZMQmR85KkvwA
878,13.0,org_7JydoDaH5D1bcI3lNN4Q
879,3.0,org_Qjr7KMYh2f7BbUcTSBZr
880,1.0,org_Z8OhIWtDrlFsZJfzIfLb
881,9.0,org_TJMGumbA7u2dwZ1TDy95
882,10.0,org_qxSesQPoWU0IvSn3lAfi
883,190.0,org_yvqMaupcc2u0IyKyRgEE
884,6.0,org_fhnV93D8Gwd1i5qq26IG
885,3.0,org_pnyHhsoYuj41rXb1OppF
886,1.0,org_58w37TFKMBJHNlAbjeci
887,1.0,org_EnwdqlGoQLegazD5N7tP
888,7.0,org_L7HgPyHVNKyrVbR6EtOi
889,7.0,org_VrGY52196uxrNeUoocrT
890,8.0,org_9OWIkko8EWkf0Cz7TkVz
891,64.0,org_IgKBdl5N2rB7cn0tkntj
892,8.0,org_ri5eGdSmmC2wFWWqTbwK
893,9.0,org_aYuDWFwunv52wHCUs6eA
894,3.0,org_fmI3BcbwNzXQ4hnoCXUk
895,1.0,org_vFoSOU7hJ8F7qgY7Y9qM
896,1.0,org_C5GohxPSapT4qlLmRNid
897,1.0,org_XmGBBtAw5OqvmX617Z6e
898,1.0,org_m8eJSw327MnWDvbGsxxH
899,1.0,per_xNcTklqvDcDQFYPiLhB4
900,8.0,org_k9qbtQQPqCaRGBxYX0Pa
901,16.0,org_nrkq9HMB2BaliefUJavW
902,1.0,org_5H1Y02ty9PohcAKmhJtz
903,1.0,org_0DsPRwVUAJmeUxBZ5XyN
904,15.0,org_49NKtvEhw4gXU1OaMPVQ
905,1.0,org_UrCyeoVy7CSQhgaDoTpT
906,1.0,per_OSGFLrQOKJTLiDevn5FT
907,18.0,org_saDiQ0J5Wqed21fOip9m
908,1.0,org_xEK3hNKAKtANt5cLqWlU
909,6.0,org_v4EqYETcnpcFhDaRhSVr
910,9.0,org_uLmIpPdfLIYNKoJG2LGo
911,1.0,org_6Pn3qaFG0OjC9Rb4BXuK
912,6.0,org_uWhMJ1nbuwRsd9310Wz1
913,2.0,org_3Bh6Ie6U7j0WJ9eX2Ksn
914,59.0,org_AxUcXAdltoL9j3deNmaV
915,1.0,org_tXe0YYl6ljaDpGIqBSHT
916,13.0,org_6lSu8K6pApFBPtxDuVWU
917,7.0,org_tnQ80JssvDCooDc1dMqQ
918,4.0,org_aBnO11LswLKSjPMkoMYn
919,4.0,org_6xlP7m0I0dAFfrchjDTg
920,20.0,org_PZyNGE61kIxM6aOYgQO5
921,1.0,org_i0opqhRxJl4selD5pG7J
922,62.0,org_Kdbv2o54rMfyA8Q4EjzG
923,3.0,org_ukA8AoTrqTU0RUrYsQNV
924,2.0,org_O81IdmgOdl4CCz56p3Zj
925,5.0,org_4a1oE12cOUwuQthnxPR3
926,1.0,per_5CphJeHRBoPG8bOnZjuU
927,1.0,org_pqNNcGQu4io0czayandU
928,1.0,org_z1gaxV0jskgxobjgl0nQ
929,1.0,org_Lfh9tbMt71PMQJ4pp6aQ
930,1.0,org_GAwVqlUCnS77j3wLBcat
931,2.0,org_qm01ZPhfOdgpPR2oJPLP
932,3.0,org_DNphllaJ2EeYOD0yGOHb
933,8.0,org_O1QRveOPWDdwfLK1Ivip
934,24.0,org_JyJnL1gTY7lvLECvh51Y
935,3.0,org_OunwtB8dyWUwRMXvBs5U
936,1.0,org_aMNHq5UDuJOLyEUoQ3Ij
937,2.0,org_3bE2h2TZA4tCe6bDAhdQ
938,1.0,org_Tq9blryys32lAUtVpGUL
939,10.0,org_5IQiHd95VGd3zuigvPcp
940,1.0,per_Mre6QPFJ4XFJzNYk0Am2
941,1.0,org_dbZ6UmSAGR61tlbcQbp2
942,16.0,org_GGl4X9rO5NUaXiuiB5FO
943,2.0,org_5WeKv8fliZdJwI8izgyK
944,1.0,per_1uUZbNYRXx35w3Lm5afk
945,6.0,org_Y5bAhrY41xUNmj4sZB7d
946,1.0,org_qI8AvMO5JzqjxTlWQ5gp
947,2.0,org_VF2PZatb3oUuiFrD8wmm
948,3.0,org_h5RQOH3dYauRTWISGYBk
949,1.0,org_X5Fz52mDQkvLEWNyliLG
950,2.0,org_L2Mv54CQ8SCUvBuXRTry
951,1.0,org_KXzzA6WUUIIL0eOEn3el
952,54.0,org_q3c7BneBwRIx0Yzmh3ss
953,9.0,org_LqrVdqdKsmiRilTMQPUT
954,36.0,org_7EVMbnH18bSWOJ4GHZIT
955,8.0,org_fH9IAH5e89jCFfoyWJFs
956,12.0,org_VGSQ2voaZ9sukhuZSX0W
957,25.0,org_12uK7TrVl6YGyXtDxbOE
958,13.0,per_C6VEDftU72mDBDINtcD1
959,37.0,org_SAbHFFCWVHuFD9GfPOwc
960,9.0,org_Llq9SLwOEraXJnJJd1cY
961,12.0,org_2nqcgch96JROmKPJPX5Y
962,6.0,org_JvJrbREvWY4DnQEwOe2Y
963,2.0,org_76QN6CpeL0ceQpA957ZF
964,43.0,org_SQMBi9AFtAEye1bBzJsE
965,1.0,org_3THO1NQBCZf8WD4purvZ
966,5.0,org_1tWn42MFOw1J0XCkhOCZ
967,1.0,org_RsuZ0YLXhLSgYsF0tCsg
968,2.0,org_NBr2wqBiQEwu3ghizyWz
969,1.0,org_wLysCkw1M93t5DsgKShq
970,1.0,org_P8dY8UNQsIvbDLRYOiMG
971,3.0,org_vsOZvP3cM0kjz0mkKO4N
972,8.0,org_eZvZGujtummZeSem8OxL
973,4.0,per_a86yuS4BMjBuYQAurKI9
974,1.0,org_cD56XPIIKuMx2PM9unnQ
975,7.0,org_yKxdgE4EMl23oxjC4ca9
976,33.0,org_RUPprUK8H9KmnA1tSPh3
977,13.0,org_ALjRD8ww8GuuyexfCAx7
978,21.0,org_gpMtzkpBjReSNMVTBVNl
979,2.0,org_J9taQNenAhk0dXks8lLK
980,6.0,org_QdvSUt3Gx7J75niP6UCS
981,4.0,org_FaZuDdVtdpj3oXah5Hgm
982,10.0,org_jCqPVWXCSGcr1nu24M5m
983,3.0,org_ARZ9IGVr80UfEsuF8yhZ
984,4.0,org_FFRW7SePpNeZqxrBb75V
985,2.0,org_zQNv9xoYAb03JdrlFlPJ
986,4.0,org_yLMMilA7mSfIxZJF8htv
987,2.0,org_BWbzPehQsNMgDExPUAda
988,31.0,org_ETUXsrKISXdjVNfvFDcq
989,7.0,org_YseC4r86OXrcw2fb1pp5
990,115.0,org_JMyb4xT71Nk4y3VWc9Xv
991,1.0,org_zsxNSoldoutuONa8TwxF
992,1.0,org_iBIpLmfS3LUYxULq7Qh2
993,6.0,org_SdNliyEq67f9yRBuZftR
994,2.0,org_DCRH1vwrEojnnYhkU8MT
995,1.0,org_pVp07z753lAgZdFUruwM
